id,name,affiliation_as_published,roles,paper_count,paper_numbers,same_name_record_count,identity_review_required,source_urls,verification_levels,hilo_member,outreach_authorized,attendance_verified
person-0fa19c995b4c3f9fead8,"Wang, Jiulong",University of Science and Technology of China,paper_author,1,3649,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-270f50e96de7bd048b73,"Yeon, Jiung",Sungkyunkwan University,paper_author,2,180 | 379,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-6f8d25d175bee4addba3,"Lei, Jiuzhou",Texas A&M University,paper_author,1,3665,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-1403edb5c688919d09f8,"Sinapov, Jivko",Tufts University,paper_author,1,4559,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-adb14df6b6377b3f54d3,"Shan, Jiwei",The Chinese University of Hong Kong,paper_author,1,2400,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-b092f1ae9a512e0d6f4c,"Tang, Jiwei",The University of Hong Kong,paper_author,1,505,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-bfb6f3ff05bd1c22f6ca,"Zhang, Jiwen",Fudan University,paper_author,2,1931 | 1976,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-707895300642fc9a3e00,"Choi, Jiwon",Inha university,paper_author,1,3941,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-9de4e63d47084e57105b,"Kang, Jiwon",Sungkyunkwan University,paper_author,1,5084,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-46005c0ce890f0c5f501,"He, Jixian",Shanghai Jiao Tong University,paper_author,1,2553,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-2d2468a9e2a36ad2a614,"Wu, Jiyang",University of Liverpool,paper_author,1,3245,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-c473c3ef80e26af25020,"Kang, Jiyeon",Gwangju Institute of Science and Technology,paper_author,1,2603,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-d77bd8dd0445bbc92c65,"Cai, Jiyuan",Shanghai Jiao Tong University,paper_author,1,2055,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-097e3ca1ea17aa6d1052,"Jiang, Jiyuan",Case Western Reserve University,paper_author,1,4898,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-f3d5906d5c891f6fe35c,"Qiu, Jiyuan",University of Copenhagen,paper_author,1,317,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-4c30866395295d03d4a4,"Shi, Jiyuan",TeleAI,paper_author,1,1937,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-251cb550622e5119ee07,"Zhao, Jiyuan",Tongji University,paper_author,2,3952 | 4429,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-89298bc8db5860c53678,"Janota, Jiří",Faculty of Electrical Engineering in Prague,paper_author,1,4046,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-250b1271e36958be0501,"Huang, Jo-Hao",North Carolina State University,paper_author,1,3956,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-aee71524ea461d6df41e,"Regan-Moriarty, Joanne",Atlantic Technological University Sligo,paper_author,1,3065,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-c3206bd010cbff697240,"Buzzatto, Joao",Massachusetts Institute of Technology,paper_author,2,160 | 198,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-fa41aac9c4161084ee60,"Moura, Joao",The University Of Edinburgh,paper_author,1,2869,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-eca2795e1618ce54a3c3,"Passos, Joao",Carnegie Mellon University,paper_author,1,3437,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-93748003b593f199143a,"Ramos, Joao",University of Illinois at Urbana-Champaign,paper_author,1,4012,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-a1c9428ca376474cee98,"Ortiz-Haro, Joaquim",TU Berlin,paper_author,1,3567,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-2fed25b81b53d84051f5,"Ramirez, Job D.",University of Texas at Austin,paper_author,1,60,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-511e432cc1bc27f533d3,"Burdick, Joel",California Institute of Technology,paper_author,2,2707 | 3920,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-f5a43569c75dda92457b,"Lee, Joey","University of Maryland, College Park",paper_author,1,3728,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-14d794beb8c1bfbf39d3,"Ivatury, Joga",The University of Texas at Austin,paper_author,1,4025,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-03ade21850aa8f42753c,"Betz, Johannes",Technical University of Munich,paper_author,5,387 | 645 | 650 | 662 | 706,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-510359818dfd0f04dbae,"Hechtl, Johannes","Siemens, Technische Universität Nürnberg (UTN)",paper_author,1,1948,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-5aac07b926393fb9ba01,"Heidersberger, Johannes",Technische Universität Wien,paper_author,1,2940,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-fdf57a8a339f9cb8f587,"Niedermayer, Johannes",BMW AG,paper_author,1,645,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-ff00081621446a5864e3,"Baras, John",University of Maryland,paper_author,1,4703,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-178ac23aac7921ac5df3,"Cahill, John",University of Delaware,paper_author,1,2800,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-b184e2aa7c3351b86a32,"Rogers III, John G.",DEVCOM Army Research Laboratory,paper_author,1,4886,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-67f12074c50732fb9c9f,"Grezmak, John",Case Western Reserve University,paper_author,1,4898,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-3cc30e8792e46e194fcf,"Kliem, John",United States Naval Research Laboratory,paper_author,1,3180,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-fc0e3be7ce8aad1f130c,"Lathrop, John",California Institute of Technology,paper_author,2,3275 | 4215,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-638c2002736fdc4d25ab,"Leonard, John",MIT,paper_author,2,3000 | 5041,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-2fda9f3ca23d94bb611a,"Liu, John",Carnegie Mellon University,paper_author,1,1383,2,True,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-12e426422496bf66b4f6,"Liu, John",Massachusetts Institute of Technology,paper_author,1,4399,2,True,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-26754e9fecf2716f0151,"Nisbet, John",University of Notre Dame,paper_author,1,3441,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-6ebf7b21a32c3e6dac22,"Zelek, John S.",University of Waterloo,paper_author,1,4956,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-6a2b6bc704a655a514ee,"Subosits, John",Toyota Research Institute,paper_author,2,2974 | 3148,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-bf5a29c59f7f5cd4545a,"Wen, John",Rensselaer Polytechnic Institute,paper_author,2,10 | 4726,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-3906dcd95af5797722ad,"John, Johnson V.",Terasaki Institute for Biomedical Innovation,paper_author,2,2631 | 495,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-08618611aef0e3ea10ab,"Arrizabalaga, Jon",Massachusetts Institute of Technology (MIT),paper_author,1,3130,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-b11ab8b6a65cc3ec7553,"Woolfrey, Jon",University of Technology Sydney,paper_author,1,1550,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-9f8654b6a8f0fd2e0c07,"Li, Jonas",University of North Texas,paper_author,1,402,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-8907abf1fad203b5ebf4,"Marcic, Jonas",University of Bonn,paper_author,1,4985,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-7f39b6a684f8005d8dad,"Huang, Jonathan Chung-Kuan",General Robotics,paper_author,1,1647,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-dc4996668c15c7997f60,"Clark, Jonathan",Florida State University,paper_author,1,2473,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-56f9eb6fe684ebd07c16,"Francis, Jonathan",Bosch Center for Artificial Intelligence,paper_author,5,2989 | 3416 | 4566 | 4920 | 960,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-58f06e992742088a0196,"Hamid, Jonathan",Harvard Medical School,paper_author,1,4887,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-4f00f79ccdf1bd37187d,"How, Jonathan",Massachusetts Institute of Technology,paper_author,4,1429 | 3421 | 4900 | 4937,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-5518917fa29b9b38b8ba,"Kent, Jonathan","Lockheed Martin, Columbia University",paper_author,1,4912,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-6feca2ef2abd268fd647,"Mi, Jonathan","University of Michigan, Ann Arbor",paper_author,1,3709,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-d0970dbf44627c57292d,"Lippert, Jonathan Rainer",TU Darmstadt,paper_author,1,2164,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-40ed391de1281b83c8a8,"Rieth, Jonathan",University of Wisconsin-Madison,paper_author,1,4079,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-209f04332942ab9ed7ba,"Kacines, Jonathan S",university of texas at austin,paper_author,1,4122,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-a1e28430fd512c21ff8a,"Spanos, Jonathan",University of Massachusetts Lowell,paper_author,1,675,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-78a57ded1b63986cbb64,"Lee, Jongann",University of Illinois Urbana-Champaign,paper_author,1,3116,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-20365bebbb106c7f351e,"Kim, Jonghyeok",POSTECH,paper_author,1,5037,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-3b7671b746f7d536924e,"Lim, Jonghyeok",Seoul National University,paper_author,1,587,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-9d0229b74788cff729c0,"Pajarinen, Joni",Aalto University,paper_author,1,2546,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-798e4138339af9a9caa1,"Park, Joo Young",KTH Royal Institute of Technology,paper_author,1,2294,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-9461b0c79d36538336ec,"Lee, Joohyuk",Kyungpook National University,paper_author,1,3275,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-c1e6f45297fc28b6cfdc,"Kim, Joohyung",University of Illinois Urbana-Champaign,paper_author,3,3153 | 3563 | 811,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-48af6ddf03f1afe9067d,"Kim, Joong-Gil",Korea University of Technology and Education,paper_author,1,3766,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-bfcf9c56e2263d52f1ed,"Lee, Joong-Ku",Korea Advanced Institute of Science and Technology (KAIST),paper_author,1,2172,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-adc337fabf794c802c44,"Lim, Joonhee",KAIST,paper_author,3,4370 | 4895 | 4896,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-e3cc0cf6203b2b330378,"Lee, Joonho",Neuromeka,paper_author,1,3656,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-5db64e14c14202dc006b,"Kwon, Joonhyuk",Hanyang University,paper_author,1,222,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-3ab397b55dc81971d6cd,"Paik, Joonki",Chung-Ang University,paper_author,1,4295,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-19471b062a1797f95518,"Jung, Jooyeol",POSTECH(Pohang University of Science and Technology),paper_author,1,4945,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-c722c9c1f240353014d7,"Hong, Jooyoung",University of Illinois at Urbana-Champaign,paper_author,1,3563,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-30dc70a4bb65b7b793eb,"Kim, Jooyoung",Seoul National University,paper_author,1,4498,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-a9f178e756e774c541e4,"Kennedy, Jordan",Woods Hole Oceanographic Institute,paper_author,1,3045,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-d1e718b3fbeccfabcb4c,"Cortes, Jorge","University of California, San Diego",paper_author,1,4149,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-25819b2cb52a0a2d8e88,"Mendez-Mendez, Jorge",Stony Brook University,paper_author,1,4323,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-e56fdd05ae03e139d911,"Muñoz, Jorge",University Carlos III of Madrid,paper_author,1,3175,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-6a9d1978295e2b8289d1,"Peña Queralta, Jorge",Zurich University of Applied Sciences,paper_author,1,2524,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-0b557e36f8efdb688a9f,"Boedecker, Joschka",University of Freiburg,paper_author,1,2464,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-eecca08c056101734b79,"Alex Chandy, Jose",University of Nottingham,paper_author,1,4823,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-720e54f8ebdf5365e5ee,"Millan Romera, Jose Andres",University of Luxembourg,paper_author,1,4903,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-815225fbcec573981144,"Maese, Jose Enrique",Universidad Pablo de Olavide,paper_author,1,2269,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-b76d47d887490be616ea,"Fuentes, Jose",Florida International University,paper_author,4,1362 | 2919 | 3113 | 4986,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-0608d462f5723baac1db,"Garcia Rodriguez, Jose",Universidad de Alicante,paper_author,1,856,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-89e7ee63f0f32638bb26,"Jaime, Jose",Velodex Robotics,paper_author,1,2701,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-94ef3d755838cceb715f,"Brenes, Jose Leonardo",California Institute of Technology,paper_author,1,4378,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-98b180b6f44187752823,"Sanchez-Lopez, Jose Luis",University of Luxembourg,paper_author,1,4903,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-45e5f1453a81b49b285e,"Rodriguez, Jose",Universidad San Sebastian,paper_author,1,5094,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-4ba31322a5edac5d8788,"Schultz Hofig Ramos, Jose Victor","University of California, Los Angeles",paper_author,1,4293,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-947f92dc2ed09cf4346a,"Sivic, Josef",Czech Technical University,paper_author,1,4998,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-8b801e9066ec31c4207d,"Schreiter, Josefine",Otto-von-Guericke University Magdeburg / Research Campus STIMULATE,paper_author,1,194,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-0c81cce0fa91d4ba65f1,"Campbell, Joseph",Purdue University,paper_author,1,3322,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-b347f78776f2f80b3e95,"DiGennaro, Joseph",Penn State University,paper_author,1,4052,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-57711fe3a96d54c54345,"Moore, Joseph",Johns Hopkins University,paper_author,1,4886,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-2b78ede5755dff5281c4,"Sullivan, Joseph",University of Washington,paper_author,1,1389,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-a6e5be81758a2f5c2879,"Sun, Josh Qixuan",University of Waterloo,paper_author,1,219,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-508975402eadb978bb7e,"Barnett, Joshua","Cadence Design Systems, Inc.",paper_author,1,4090,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-f8a41884fa88b9e6c8bb,"Cho, Joshua",California Institute of Technology,paper_author,2,3275 | 4215,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-ab5834b24f8fe52b2ce1,"Meng, Joshua H.",University of California,paper_author,1,317,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-a69784bb33ee1f9cf46a,"Fleck, Joshua J",Rice University,paper_author,1,1653,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-f79e4e4384a0e39876f1,"Migdal, Joshua",Amazon Robotics,paper_author,1,1369,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-9e06590bd86023f7add9,"Taylor, Joshua",National University of Singapore (NUS),paper_author,1,1797,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-8fad223c8bf39858e2c0,"Hanna, Josiah",University of Wisconsin -- Madison,paper_author,3,2764 | 4942 | 947,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-29e0fa4d66ac083a9add,"Hughes, Josie",EPFL,paper_author,2,3062 | 4330,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-e8c1423213bf58b2d003,"Flores Martínez, José Emiliano",Rice University,paper_author,1,4713,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-71ce7c554227f19ff317,"D'sa, Jovin","Honda Research Institute, USA",paper_author,3,104 | 1569 | 387,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-af97298b6fc1c93ae931,"Saha, Joy",University of Virginia,paper_author,1,3102,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-ce76e275e05145dfeecd,"Biswas, Joydeep",The University of Texas at Austin,paper_author,1,2531,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-820a146655429cae31fd,"Silvério, João",German Aerospace Center (DLR),paper_author,3,4733 | 4735 | 5036,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-83345b636435d50d3ac0,"Dong, Ju",Technical University of Munich,paper_author,1,2814,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-0bbe2f819e2af3e6a55a,"Alvarez, Juan",MIT,paper_author,1,4146,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-a8e680dcf383581500ae,"Rached, Juan",Massachusetts Institute of Technology,paper_author,1,1429,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-14bfa188587a7ca5e32b,"Wachs, Juan",Purdue University,paper_author,2,1488 | 2866,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-713d8bff3c86d12c10a4,"Lu, Juanwu",Purdue University,paper_author,1,3323,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-fc41fac77b8b4fe41fc5,"Treffler, Judith",Örebro Univesity,paper_author,1,2361,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-bbcd25c9904c1ed4071e,"Zhang, Jue",Donghua University,paper_author,1,1690,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-5ae560f679cfc22c9237,"Zheng, Juepeng",SUN YAT-SEN UNIVERSITY,paper_author,1,1909,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-56964d7d82553713f6ea,"Mathes, Juergen",Robert Bosch GmbH,paper_author,1,1342,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-dfb18a17e63931c946ae,"Mun, Jueun",Pohang University of Science and Technology (POSTECH),paper_author,1,4393,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-b768895acc1ef89001cc,"ZHANG, JUEXIAO",New York University,paper_author,1,4058,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-9522ebcce713d5dd90e6,"Plosila, Juha",University of Turku,paper_author,2,2516 | 610,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-2f8fd887a330dc03172f,"Park, Juhan",Korea University,paper_author,1,3766,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-da77f51c0e0a087d81d4,"Park, Juhee",KAIST(Korea Advanced Institute of Science and Technology),paper_author,1,811,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-42bb4bfdeda0e083eb30,"Huang, Jui-Te",Carnegie Mellon University,paper_author,1,266,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-e3eb529ed0c4c390c1c4,"Mong, Juin Hwaye",National University of Singapore,paper_author,1,4028,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-e5c9df6465e131678905,Julen Urain,"Applied Scientist, Amazon FAR",workshop_organizer,0,,2,True,https://compositional-robotics.github.io/,workshop_primary,False,False,False
person-c0a9a7b22cec41180b91,"Urain, Julen",TU Darmstadt,paper_author,1,937,2,True,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-97a66af1ee88f891e5e4,"Hyland Bruno, Julia",New Jersey Institute of Technology,paper_author,1,2986,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-2c26ce579bcb9652557d,"Richter, Julia",ETH Zurich,paper_author,1,1222,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
